fact_check_id,post_id,relationship,split
251755,45536,claimreview_schema,train
251755,47403,backlink,train
31933,67853,claimreview_schema,train
154613,11181,backlink,train
173120,23358,claimreview_schema,dev
93513,15131,backlink,train
100468,3385,claimreview_schema,test
136684,4937,claimreview_schema,train
136684,10168,backlink,train
60171,36107,claimreview_schema,train
155525,39970,backlink,dev
62549,49467,backlink,train
30898,31867,backlink,train
192951,24751,backlink,train
86509,15815,claimreview_schema,train
168927,23323,backlink,train
49185,44121,claimreview_schema,test
189821,38887,backlink,train
123028,30866,backlink,train
251792,35517,backlink,train
251792,51067,backlink,train
114740,17739,backlink,train
114740,17373,claimreview_schema,train
59219,15244,backlink,test
106141,37483,backlink,train
56952,7936,backlink,train
56548,37985,backlink,train
65903,23988,backlink,train
143046,51320,backlink,train
45176,13716,claimreview_schema,dev
80980,25789,backlink,train
80980,25790,claimreview_schema,train
106687,5447,backlink,train
106687,20704,backlink,train
106687,40657,backlink,train
106687,20705,backlink,train
106687,20703,backlink,train
106687,20706,claimreview_schema,train
251801,49177,claimreview_schema,train
51195,18452,backlink,train
251802,67061,claimreview_schema,train
44951,10025,backlink,train
112859,70050,backlink,train
112859,15747,backlink,train
162226,38297,backlink,train
66706,34620,backlink,dev
81309,13396,claimreview_schema,train
81309,5974,backlink,train
123036,54923,backlink,train
24863,34626,claimreview_schema,train
251811,52918,claimreview_schema,test
138037,27305,backlink,train
138305,55135,backlink,test
26797,7635,claimreview_schema,train
160078,50504,backlink,test
136823,44272,backlink,train
9902,4602,backlink,train
251826,68574,claimreview_schema,train
69837,18629,backlink,train
41104,24384,backlink,train
102933,32865,backlink,train
20660,76693,backlink,test
133765,68663,claimreview_schema,test
95334,7247,backlink,train
95334,22534,claimreview_schema,train
42620,50181,backlink,train
45102,33231,backlink,train
151232,34417,backlink,test
144047,52137,backlink,train
56887,30667,backlink,train
56887,19671,backlink,train
56887,27398,claimreview_schema,train
56887,61137,backlink,train
251843,49105,claimreview_schema,train
36133,20830,claimreview_schema,train
251845,46618,backlink,train
105692,21240,backlink,train
33130,21296,backlink,dev
52134,20429,backlink,train
52134,15627,claimreview_schema,train
160064,40082,backlink,train
159599,47859,backlink,test
251858,29823,backlink,dev
43931,46092,claimreview_schema,train
251865,42589,backlink,test
116702,41854,backlink,train
116702,42204,backlink,train
65067,38352,backlink,train
65067,40809,backlink,train
65067,48671,claimreview_schema,train
193266,4606,backlink,train
159471,4683,backlink,test
25298,35991,backlink,train
92243,38633,backlink,train
92243,39147,backlink,train
67945,55528,backlink,train
53729,27446,claimreview_schema,test
251880,51215,claimreview_schema,train
161606,29270,backlink,dev
9113,65472,claimreview_schema,dev
12435,49096,backlink,test
150688,68457,claimreview_schema,test
160949,35847,backlink,train
39145,6071,backlink,test
99202,22718,claimreview_schema,train
91065,24027,backlink,train
91065,13841,claimreview_schema,train
251891,33337,claimreview_schema,train
28196,19569,backlink,train
251902,52958,backlink,train
129891,33515,backlink,train
22346,36381,backlink,train
60937,66875,claimreview_schema,train
110871,4269,claimreview_schema,train
57219,14507,backlink,train
57219,22428,backlink,train
54478,8601,backlink,train
143238,70329,backlink,test
93643,34365,backlink,train
68065,66259,claimreview_schema,test
34820,8577,backlink,train
18934,45767,backlink,train
77391,30724,backlink,train
77391,40015,claimreview_schema,train
138011,17757,claimreview_schema,dev
45675,9157,backlink,test
91025,40718,backlink,train
30929,34661,backlink,train
30929,36718,backlink,train
30929,38029,backlink,train
30929,52381,backlink,train
30929,55464,backlink,train
176799,48172,backlink,train
180543,53403,claimreview_schema,train
62543,54326,backlink,train
251933,37880,claimreview_schema,train
53878,17159,backlink,test
251935,32976,backlink,train
160230,32245,backlink,train
106250,21220,backlink,train
106250,49998,backlink,train
251936,36297,backlink,train
251936,43605,backlink,train
180617,68317,claimreview_schema,train
68471,6525,claimreview_schema,train
251941,68161,claimreview_schema,train
251943,45818,backlink,train
77217,29348,backlink,train
77217,49420,backlink,train
10834,16656,claimreview_schema,train
113536,27192,backlink,train
113536,9666,backlink,train
74654,5047,claimreview_schema,dev
10724,52440,claimreview_schema,train
121562,24605,claimreview_schema,train
42876,5955,claimreview_schema,train
251953,70197,backlink,train
148582,46427,backlink,train
251954,40651,claimreview_schema,train
251955,52117,claimreview_schema,train
103095,32651,backlink,test
142941,49815,backlink,train
251959,40140,claimreview_schema,train
80958,27793,backlink,train
87357,42527,backlink,train
87357,7062,backlink,train
87357,5836,backlink,train
99792,12041,backlink,train
105593,19757,backlink,train
251968,39959,claimreview_schema,dev
111250,14410,claimreview_schema,train
121753,10198,claimreview_schema,train
181800,40855,backlink,train
181800,44681,backlink,train
47807,6478,claimreview_schema,train
79441,13713,claimreview_schema,train
36596,18783,backlink,train
251976,31580,backlink,train
99851,51174,backlink,train
99851,25564,claimreview_schema,train
125430,35020,backlink,test
251981,29476,claimreview_schema,train
103751,26154,claimreview_schema,dev
177833,23862,backlink,train
66382,56091,backlink,train
251985,68642,claimreview_schema,train
22752,15796,backlink,test
22752,27153,backlink,test
18152,41515,claimreview_schema,train
132116,46400,backlink,train
132116,26319,claimreview_schema,train
83441,17011,backlink,train
160170,50644,backlink,train
140626,50152,backlink,train
49910,32744,claimreview_schema,dev
112198,47308,backlink,train
251997,76422,backlink,train
42473,33389,backlink,train
105011,36351,claimreview_schema,train
14624,14556,backlink,train
14624,9165,backlink,train
108471,12094,backlink,train
116694,34661,backlink,train
116694,36718,backlink,train
116694,38029,backlink,train
116694,52381,backlink,train
116694,55464,backlink,train
22190,5558,backlink,train
107734,12651,backlink,train
12731,67207,claimreview_schema,train
148546,43980,backlink,train
133419,55929,backlink,train
42571,50677,backlink,train
143836,42420,backlink,train
23083,29102,backlink,train
23083,36210,backlink,train
108403,65698,claimreview_schema,test
252017,68595,claimreview_schema,train
121619,24674,backlink,dev
60083,8874,claimreview_schema,train
160650,29732,backlink,train
180514,55437,backlink,train
143240,75945,backlink,train
137014,18956,claimreview_schema,train
371,22399,backlink,train
161477,32822,backlink,train
99046,18374,claimreview_schema,test
252032,31189,backlink,train
50492,67101,claimreview_schema,train
252036,55577,backlink,train
252036,66333,claimreview_schema,train
181245,68090,claimreview_schema,train
252040,43817,backlink,test
83133,5876,backlink,train
144524,25242,claimreview_schema,train
33422,4514,claimreview_schema,test
142859,45227,backlink,train
90318,19429,backlink,train
25292,2786,backlink,train
252050,52843,backlink,dev
172726,23477,backlink,train
47080,4445,claimreview_schema,train
57942,27679,claimreview_schema,test
81079,38408,backlink,train
23344,69512,claimreview_schema,train
23344,77647,claimreview_schema,train
101725,43024,backlink,train
50110,25914,backlink,train
69302,19400,backlink,train
141261,32751,backlink,train
141261,20674,backlink,train
146538,45588,backlink,train
105639,25075,claimreview_schema,test
123390,19555,backlink,train
88799,32058,backlink,train
88799,45641,backlink,train
36895,15576,backlink,train
61137,8634,claimreview_schema,train
27056,6059,claimreview_schema,train
27121,44378,backlink,train
54062,47514,backlink,train
65051,54922,backlink,train
103605,24203,backlink,train
103605,33410,backlink,train
103605,24204,backlink,train
103494,69010,claimreview_schema,dev
49607,65620,claimreview_schema,train
157843,22635,claimreview_schema,train
252068,49135,backlink,train
117675,40671,backlink,train
192043,55132,claimreview_schema,train
144967,47083,backlink,train
144967,55801,backlink,train
36594,27797,claimreview_schema,train
99384,38488,backlink,dev
252078,55071,claimreview_schema,train
36631,13556,claimreview_schema,train
181463,67355,claimreview_schema,train
167153,23074,backlink,train
39764,47336,claimreview_schema,test
25392,5881,backlink,train
35569,22214,claimreview_schema,dev
72300,50447,backlink,train
123478,56082,claimreview_schema,train
180972,65886,claimreview_schema,train
21816,11639,backlink,train
57313,50857,backlink,train
142662,5883,claimreview_schema,train
122920,28714,backlink,train
252087,52534,backlink,train
252088,42264,backlink,train
106169,25408,backlink,train
87647,41611,backlink,train
14611,28766,backlink,train
107921,10551,backlink,train
63668,8074,claimreview_schema,test
50650,7791,backlink,train
50650,21525,claimreview_schema,train
69416,14455,backlink,train
69416,14124,backlink,train
104370,7073,claimreview_schema,train
104370,8669,backlink,train
139385,8276,claimreview_schema,train
139385,9292,backlink,train
139385,5996,backlink,train
47108,40313,backlink,train
47108,44803,backlink,train
121611,24825,backlink,train
121611,24609,backlink,train
96472,13976,backlink,train
28068,16968,claimreview_schema,train
28068,16967,backlink,train
144019,31596,claimreview_schema,train
178385,30702,claimreview_schema,train
193303,24975,claimreview_schema,train
193303,24976,backlink,train
193303,25143,backlink,train
160231,54341,backlink,dev
252121,36730,claimreview_schema,train
105963,39326,claimreview_schema,train
35828,13386,claimreview_schema,dev
53732,13072,backlink,train
53732,13074,backlink,train
143520,41312,backlink,dev
103197,25415,claimreview_schema,dev
98008,5331,claimreview_schema,train
252131,49951,backlink,train
182617,31627,claimreview_schema,train
65542,45773,backlink,dev
28503,6366,backlink,train
42407,42786,claimreview_schema,train
141890,48988,backlink,train
144870,39673,backlink,train
51325,30141,claimreview_schema,train
252135,34236,claimreview_schema,train
84391,13144,backlink,train
192762,40758,backlink,train
137703,19868,claimreview_schema,train
137703,14082,backlink,train
149888,67817,claimreview_schema,dev
39093,7659,backlink,train
39093,4556,backlink,train
54394,16906,backlink,train
54394,9384,claimreview_schema,train
54394,16595,backlink,train
148338,16270,claimreview_schema,train
252142,32074,claimreview_schema,train
252142,47697,backlink,train
57951,5815,backlink,train
8051,7418,claimreview_schema,train
42020,65057,claimreview_schema,dev
65320,35682,backlink,train
65320,16868,backlink,train
65320,14559,claimreview_schema,train
111404,10191,backlink,train
111404,20098,claimreview_schema,train
181018,41748,backlink,train
136067,6950,claimreview_schema,train
58477,55309,backlink,train
182850,69226,claimreview_schema,train
83261,4604,claimreview_schema,train
62419,14055,backlink,test
30708,54428,claimreview_schema,dev
137236,67481,claimreview_schema,train
252156,50321,backlink,train
50463,48814,claimreview_schema,train
8529,33254,backlink,train
103485,11331,claimreview_schema,train
179985,66662,claimreview_schema,train
199722,20039,backlink,train
199722,39094,backlink,train
187285,32450,claimreview_schema,train
53997,32091,backlink,train
53997,43843,backlink,train
81126,27113,claimreview_schema,train
8712,16386,backlink,test
132209,3967,claimreview_schema,train
132209,3953,backlink,train
132209,23955,backlink,train
132209,23954,backlink,train
69893,17718,backlink,dev
161733,22692,claimreview_schema,train
182762,64966,claimreview_schema,train
65432,5580,claimreview_schema,train
149404,66656,claimreview_schema,train
26926,4213,claimreview_schema,train
120058,32890,backlink,train
66176,45758,claimreview_schema,train
104442,26222,claimreview_schema,train
154812,66637,claimreview_schema,train
104440,18867,claimreview_schema,train
25773,5919,claimreview_schema,train
25773,5918,backlink,train
252190,67478,claimreview_schema,train
40296,34504,backlink,train
40296,12436,backlink,train
97189,7295,backlink,train
97189,43631,claimreview_schema,train
103455,24831,backlink,train
131725,25314,backlink,train
132185,19590,backlink,train
132185,12597,backlink,train
132185,12596,backlink,train
54491,7253,backlink,train
114893,14148,claimreview_schema,train
114893,14149,backlink,train
108467,16872,backlink,train
108467,18840,backlink,train
108467,33107,backlink,train
108467,10834,backlink,train
199789,48272,backlink,train
252197,44466,backlink,train
252203,44435,backlink,train
180364,54792,backlink,dev
41993,6464,claimreview_schema,dev
154281,40893,backlink,train
142729,38822,backlink,train
252207,65339,claimreview_schema,train
157016,22463,claimreview_schema,train
99860,29495,backlink,train
177413,56073,claimreview_schema,train
43964,41223,backlink,test
119480,47274,backlink,train
138192,36986,backlink,train
182913,35644,backlink,test
107227,15106,backlink,train
79279,28089,backlink,train
80271,9535,backlink,train
80271,9985,backlink,train
80271,9537,backlink,train
84813,22326,claimreview_schema,train
56585,14078,backlink,train
56585,14882,backlink,train
161820,55461,backlink,dev
109803,13233,backlink,train
109803,12531,backlink,train
137740,14054,backlink,train
148326,54212,backlink,test
65228,25981,claimreview_schema,dev
200696,55034,backlink,train
252224,70000,backlink,train
129405,27124,claimreview_schema,test
129405,19521,backlink,test
82426,17137,backlink,train
82426,15843,claimreview_schema,train
52578,13408,claimreview_schema,train
252231,67178,claimreview_schema,train
181788,33215,claimreview_schema,test
137927,49281,backlink,train
56274,10419,backlink,dev
54060,6126,claimreview_schema,train
155943,46627,backlink,train
37670,35337,backlink,train
37670,50595,backlink,train
252234,56512,claimreview_schema,train
252236,54081,backlink,test
136704,7452,claimreview_schema,train
146790,48202,backlink,train
137965,25844,backlink,test
137965,20350,claimreview_schema,test
51537,14086,claimreview_schema,dev
52310,42496,backlink,train
143941,27207,claimreview_schema,train
139063,27549,backlink,train
193535,25069,claimreview_schema,train
193535,25173,backlink,train
91737,25680,backlink,train
193521,24919,backlink,test
97306,13957,claimreview_schema,train
97306,19009,backlink,train
252258,43315,backlink,train
252258,48805,backlink,train
127757,7432,backlink,train
127757,7836,backlink,train
127757,21921,claimreview_schema,train
10030,3353,backlink,train
252262,36529,backlink,train
252264,53167,claimreview_schema,train
180375,40346,backlink,dev
52627,54692,backlink,dev
146145,25348,claimreview_schema,train
118144,46836,backlink,train
194548,69503,backlink,train
161240,36120,backlink,train
179897,43337,backlink,dev
103765,49608,backlink,train
11648,30714,backlink,train
11648,47918,backlink,train
82861,20838,backlink,train
82861,7823,backlink,train
252270,36674,backlink,dev
177517,39897,backlink,train
93258,37464,backlink,train
93258,6518,backlink,train
93258,6942,backlink,train
252275,69390,backlink,dev
133525,8119,backlink,train
133525,12580,claimreview_schema,train
152709,45918,claimreview_schema,train
104327,24289,backlink,train
104327,24288,backlink,train
28553,78980,claimreview_schema,train
121655,11296,backlink,dev
106205,55794,backlink,train
69770,10527,claimreview_schema,train
56721,47960,backlink,train
65440,55788,backlink,train
89423,41273,claimreview_schema,train
74135,51008,backlink,dev
142475,38801,backlink,train
252294,53874,backlink,train
58596,21360,backlink,train
58596,5967,claimreview_schema,train
89740,26461,backlink,train
89740,26242,backlink,train
89740,26241,claimreview_schema,train
96916,15631,backlink,train
141727,41579,claimreview_schema,train
141727,25687,backlink,train
80307,3272,claimreview_schema,train
109738,14378,backlink,train
252303,68670,claimreview_schema,train
4885,46647,backlink,train
252309,32193,backlink,train
252309,38872,backlink,train
102199,15897,backlink,train
123921,33591,claimreview_schema,train
123921,45724,backlink,train
68464,46596,backlink,train
17974,53448,backlink,train
97227,65042,claimreview_schema,train
180565,68057,claimreview_schema,test
52849,10335,claimreview_schema,train
52849,8059,backlink,train
43878,42038,backlink,train
107105,14214,backlink,train
107105,8365,claimreview_schema,train
183154,28271,backlink,train
47845,21583,backlink,train
85244,20642,claimreview_schema,train
85244,14009,backlink,train
85244,5639,backlink,train
141117,38396,backlink,train
141677,37388,backlink,train
138022,12946,claimreview_schema,train
78540,66338,claimreview_schema,train
43950,41224,backlink,train
252322,67029,claimreview_schema,train
139398,16772,backlink,train
105812,21725,claimreview_schema,train
252326,32752,backlink,train
252328,40781,backlink,train
96774,15924,backlink,train
193209,39455,backlink,train
10721,66382,claimreview_schema,test
104074,43534,backlink,dev
6349,21319,backlink,train
76736,33997,backlink,train
115465,39614,backlink,train
98217,31066,backlink,train
20517,5540,claimreview_schema,train
105495,19834,claimreview_schema,train
252350,40639,backlink,train
104240,44944,backlink,train
132285,44891,backlink,train
132285,23838,claimreview_schema,train
121936,43412,backlink,dev
103205,25376,claimreview_schema,dev
33973,69092,claimreview_schema,train
155949,53057,backlink,train
143774,40341,backlink,test
160942,49983,claimreview_schema,dev
205541,26580,backlink,train
136529,21855,backlink,train
141468,11560,claimreview_schema,train
12899,48937,backlink,train
80784,18406,backlink,train
36540,17763,backlink,train
36540,22413,claimreview_schema,train
252368,66914,claimreview_schema,test
37713,52007,claimreview_schema,train
136310,7308,claimreview_schema,train
21784,28759,claimreview_schema,train
21784,13102,backlink,train
21784,14577,backlink,train
40061,10733,claimreview_schema,train
47626,35326,backlink,train
153995,39191,backlink,train
77439,22862,claimreview_schema,train
138914,34302,backlink,train
79738,14909,backlink,train
162365,32611,backlink,train
94430,28320,backlink,train
94430,2882,backlink,train
94430,15205,claimreview_schema,train
17864,43708,backlink,train
181960,68875,claimreview_schema,train
105847,34002,backlink,train
83470,8189,claimreview_schema,train
69974,37330,backlink,train
21114,11809,claimreview_schema,train
21114,34721,backlink,train
103307,16573,claimreview_schema,train
134252,12147,claimreview_schema,test
252398,46777,backlink,test
29576,37148,claimreview_schema,train
9297,33126,backlink,train
205615,27034,claimreview_schema,train
112568,3837,backlink,train
112568,10232,claimreview_schema,train
112568,3820,backlink,train
101247,7759,backlink,dev
68556,50660,backlink,train
10382,19229,backlink,train
36391,12516,backlink,train
36391,45324,backlink,train
36391,14197,claimreview_schema,train
102730,16390,backlink,train
112812,27215,backlink,train
112812,24616,backlink,train
136911,10178,backlink,train
36722,20562,backlink,train
110453,38093,backlink,dev
34181,52679,backlink,train
87876,14983,claimreview_schema,dev
113553,29161,backlink,train
45653,7591,claimreview_schema,test
84459,6190,claimreview_schema,test
48806,9999,backlink,train
48806,8835,claimreview_schema,train
48806,10575,backlink,train
47883,36248,backlink,train
31276,46580,backlink,test
252430,35253,claimreview_schema,train
252430,43429,backlink,train
93437,22437,claimreview_schema,train
144190,24062,backlink,train
51254,11276,claimreview_schema,test
143109,19307,claimreview_schema,train
143109,21281,backlink,train
143109,21282,backlink,train
9675,27047,backlink,train
252438,34375,backlink,test
36447,54150,claimreview_schema,dev
49856,27631,claimreview_schema,test
151675,78120,claimreview_schema,test
68939,28502,backlink,dev
123027,29155,backlink,train
123027,52382,backlink,train
47738,52707,backlink,train
105741,26416,claimreview_schema,train
47121,44154,backlink,train
157602,14442,claimreview_schema,train
167871,38688,backlink,dev
34602,30241,backlink,train
180462,65325,claimreview_schema,train
252444,28606,backlink,test
252445,45598,claimreview_schema,train
99273,4877,backlink,train
84362,10188,backlink,train
84362,18319,claimreview_schema,train
191724,49801,claimreview_schema,test
124002,8643,backlink,dev
91763,51820,claimreview_schema,train
252456,28699,claimreview_schema,train
136072,20540,claimreview_schema,train
136072,5803,backlink,train
48972,6554,claimreview_schema,test
144569,25071,claimreview_schema,train
192746,37371,claimreview_schema,train
96667,15079,backlink,train
96667,17150,backlink,train
96667,9902,claimreview_schema,train
252458,33879,claimreview_schema,train
252461,42285,backlink,train
252461,55423,backlink,train
109027,49575,backlink,train
21764,9691,backlink,train
21764,9122,backlink,train
17909,53626,backlink,test
79422,3713,backlink,train
79422,15174,claimreview_schema,train
143886,56060,backlink,train
252470,34189,backlink,train
29092,10782,claimreview_schema,train
192343,35264,claimreview_schema,train
252474,29280,backlink,train
132056,42687,backlink,train
198829,30259,backlink,train
123207,55820,backlink,dev
252481,30381,claimreview_schema,test
72642,44475,backlink,train
252484,70034,backlink,train
132851,16796,backlink,train
132851,42154,backlink,train
132851,14930,claimreview_schema,train
8617,33767,backlink,train
252495,33461,backlink,train
83031,14337,claimreview_schema,test
175873,23624,claimreview_schema,test
252498,54647,claimreview_schema,dev
134317,37729,backlink,train
134317,16065,claimreview_schema,train
134317,3347,backlink,train
110518,55588,backlink,train
252501,33562,claimreview_schema,dev
30447,16518,claimreview_schema,test
89864,66724,claimreview_schema,train
192442,51805,backlink,train
133238,49929,claimreview_schema,train
61563,41017,backlink,dev
72843,11776,claimreview_schema,train
153933,44755,claimreview_schema,train
130844,33995,claimreview_schema,train
49854,46553,backlink,train
142429,5057,claimreview_schema,train
109834,55923,backlink,train
50529,9717,backlink,train
50529,3097,backlink,train
50529,7312,claimreview_schema,train
183659,31439,claimreview_schema,test
143543,53317,backlink,dev
97619,11430,claimreview_schema,train
71238,2820,backlink,train
71238,8530,backlink,train
252525,67387,claimreview_schema,train
44852,50091,claimreview_schema,train
81412,13301,backlink,train
100349,4444,claimreview_schema,train
252531,69451,backlink,train
65002,54640,backlink,train
136859,37706,backlink,train
136859,11186,backlink,train
136859,47595,backlink,train
26502,3133,claimreview_schema,train
30846,54819,backlink,dev
162623,22761,claimreview_schema,train
120577,14472,claimreview_schema,dev
24823,33647,backlink,train
127163,44138,backlink,train
127163,51689,backlink,train
49239,15367,claimreview_schema,train
110822,17089,backlink,train
110822,11781,backlink,train
116731,44425,backlink,train
24882,66529,claimreview_schema,test
252549,39036,claimreview_schema,train
252549,44383,backlink,train
252549,55763,backlink,train
61615,31209,backlink,train
98839,30923,backlink,train
49952,50877,backlink,dev
85995,9451,claimreview_schema,train
82345,6298,claimreview_schema,train
49035,12589,backlink,train
42171,7857,backlink,train
42171,7314,claimreview_schema,train
102557,33155,backlink,train
252562,66160,claimreview_schema,train
53937,3366,backlink,train
162329,37411,backlink,train
141916,51929,backlink,train
252568,40933,backlink,train
252568,42511,backlink,train
252569,40542,claimreview_schema,dev
52720,21446,claimreview_schema,train
133720,46298,backlink,train
140615,34067,backlink,train
198032,11598,backlink,train
198032,4243,backlink,train
64177,22164,claimreview_schema,train
132421,33576,backlink,train
132421,48491,backlink,train
73679,14532,backlink,dev
41583,18134,backlink,train
142837,45439,backlink,train
79317,13540,claimreview_schema,test
138266,15855,claimreview_schema,train
37701,5501,claimreview_schema,dev
36613,7040,claimreview_schema,dev
87154,67052,claimreview_schema,train
12874,67106,claimreview_schema,train
103617,25053,claimreview_schema,train
74784,65302,claimreview_schema,test
252587,78913,claimreview_schema,train
111151,28731,backlink,train
103733,19385,backlink,dev
51145,13200,backlink,train
51145,20270,backlink,train
51145,9415,backlink,train
51145,43345,backlink,train
51145,54875,claimreview_schema,train
55298,38660,backlink,dev
108621,50738,claimreview_schema,train
76926,3515,backlink,train
181209,68620,claimreview_schema,test
252601,34730,backlink,train
59048,42932,claimreview_schema,test
252603,46462,backlink,train
144596,24651,backlink,dev
74839,18323,backlink,train
41316,12543,backlink,train
135968,36886,backlink,dev
142386,41154,backlink,train
252613,35287,backlink,train
143028,66269,claimreview_schema,train
140137,38595,backlink,train
130124,70440,backlink,train
98408,30428,backlink,train
102011,7956,claimreview_schema,train
102011,16507,backlink,train
112526,43110,backlink,train
88768,14519,claimreview_schema,train
252624,34185,backlink,train
252624,67650,claimreview_schema,train
103461,51106,backlink,train
65952,24099,backlink,train
178067,28663,claimreview_schema,test
108198,51436,backlink,train
45580,27872,backlink,dev
26030,10463,backlink,train
151529,12685,backlink,train
102432,35895,backlink,train
165071,39324,backlink,train
165071,23491,backlink,train
252642,37043,backlink,dev
252642,51901,backlink,dev
48509,35211,backlink,train
12946,16907,backlink,train
12946,18925,backlink,train
70158,36681,backlink,test
138130,7091,claimreview_schema,train
194328,52134,backlink,train
124909,2866,claimreview_schema,train
35132,16296,backlink,train
35132,20088,backlink,train
23524,35048,backlink,test
172119,36805,backlink,dev
36349,6163,backlink,dev
201987,14765,claimreview_schema,train
201987,17076,backlink,train
201987,18203,backlink,train
252673,34375,backlink,test
142395,50386,backlink,train
123783,16216,claimreview_schema,train
252677,39420,claimreview_schema,train
7690,3447,claimreview_schema,dev
59897,17720,backlink,train
63272,41249,backlink,train
25186,50062,backlink,train
79382,22387,claimreview_schema,test
122810,49791,backlink,train
252688,37467,backlink,train
252692,35214,backlink,dev
69692,25325,claimreview_schema,train
117181,45882,backlink,dev
111686,7112,backlink,test
24731,30832,backlink,train
142977,38967,backlink,dev
182746,42255,backlink,train
103179,8220,backlink,dev
74940,28754,backlink,train
111593,29949,backlink,dev
107214,21243,claimreview_schema,test
184628,43190,claimreview_schema,train
252710,29581,backlink,train
40152,9627,claimreview_schema,train
87066,31952,claimreview_schema,train
91925,22537,backlink,train
91925,8006,claimreview_schema,train
252714,40652,backlink,dev
36508,3792,claimreview_schema,train
95982,20810,backlink,train
191981,69005,claimreview_schema,train
252722,31575,claimreview_schema,train
141107,17791,backlink,train
141107,7831,backlink,train
141107,11110,backlink,train
252723,33318,backlink,train
139829,46145,backlink,test
185820,67777,claimreview_schema,test
84827,14597,backlink,train
151810,47820,backlink,train
63978,17905,backlink,train
33365,19743,claimreview_schema,train
69663,67049,claimreview_schema,train
108368,19000,claimreview_schema,train
71310,28633,backlink,train
186367,48043,claimreview_schema,train
130768,29923,backlink,train
44831,15883,claimreview_schema,train
23795,6668,backlink,train
89565,5359,backlink,train
193010,24803,backlink,train
16020,4545,claimreview_schema,dev
75786,36652,backlink,train
252759,56566,backlink,train
31018,33564,backlink,test
42696,19659,claimreview_schema,train
50358,14908,backlink,train
50358,6186,backlink,train
148813,11561,claimreview_schema,train
148813,3236,backlink,train
37431,54945,backlink,test
17863,43708,backlink,train
94407,38237,backlink,train
53448,53288,claimreview_schema,train
87293,21768,backlink,train
180111,23997,claimreview_schema,test
144602,25349,backlink,train
138055,25904,claimreview_schema,train
108167,37842,backlink,train
108167,49312,backlink,train
140606,4652,backlink,test
129513,43622,backlink,train
183669,41572,backlink,test
195236,30387,backlink,train
18831,41947,backlink,test
22258,29355,backlink,train
22258,35696,backlink,train
19873,11971,claimreview_schema,train
123700,31849,backlink,train
82311,21645,claimreview_schema,test
199601,33174,backlink,train
252785,40877,backlink,train
135843,67516,claimreview_schema,train
178974,31203,backlink,train
140988,25908,backlink,train
150887,68100,claimreview_schema,train
144396,39212,backlink,train
55330,13443,backlink,test
45392,33539,backlink,train
102835,32630,backlink,dev
82469,3266,backlink,train
195095,31330,backlink,train
133959,15872,backlink,train
111655,51534,backlink,train
252807,45348,backlink,test
64152,10081,backlink,train
252809,70147,backlink,dev
136759,27384,backlink,train
137494,16299,backlink,train
137494,54697,backlink,train
252813,45681,backlink,train
252816,31657,backlink,train
193357,29813,backlink,test
108733,39976,backlink,train
118342,6877,claimreview_schema,train
200681,42875,backlink,train
252822,48898,backlink,train
161533,42418,backlink,test
205397,26575,claimreview_schema,train
101714,46510,backlink,train
104117,34319,backlink,train
196947,69562,backlink,train
76549,36777,backlink,train
252833,37259,backlink,train
252833,40754,claimreview_schema,train
252833,49157,backlink,train
139452,50914,backlink,test
92257,35186,backlink,test
252837,66194,claimreview_schema,train
62090,45138,backlink,train
252843,50033,backlink,train
252843,53878,backlink,train
71708,47179,backlink,train
54431,20140,backlink,dev
4550,34804,backlink,train
60068,25905,backlink,train
60068,27886,claimreview_schema,train
51309,19855,backlink,dev
74142,65118,claimreview_schema,dev
252853,54056,backlink,dev
21839,35656,backlink,train
21839,70310,backlink,train
8056,66723,claimreview_schema,dev
252861,51893,claimreview_schema,dev
252864,37628,backlink,test
252871,42707,claimreview_schema,dev
178848,67375,claimreview_schema,train
40133,20610,backlink,train
40133,5355,backlink,train
91932,10387,claimreview_schema,train
252872,44543,backlink,train
252872,46349,backlink,train
252872,52311,backlink,train
155520,31692,backlink,train
155520,50078,backlink,train
252874,28858,backlink,train
252874,37834,claimreview_schema,train
59773,14720,backlink,train
59773,16525,backlink,train
108608,7213,backlink,train
108608,27848,claimreview_schema,train
58135,23763,backlink,train
94154,3519,claimreview_schema,train
182200,36076,backlink,train
182200,46493,backlink,train
182200,47368,backlink,train
14610,4837,backlink,train
28032,51871,claimreview_schema,dev
25016,6097,backlink,train
25016,8472,backlink,train
157767,22587,claimreview_schema,train
137137,20367,backlink,train
137137,16341,backlink,train
137137,20242,backlink,train
860,13242,backlink,train
43385,24395,backlink,train
43385,24396,claimreview_schema,train
132395,19572,backlink,train
132395,19571,backlink,train
132395,4307,backlink,train
81433,8407,backlink,dev
127793,25421,claimreview_schema,train
252895,65333,claimreview_schema,dev
33008,19738,claimreview_schema,train
33008,21658,backlink,train
33008,16861,backlink,train
252901,69914,backlink,dev
75513,47735,backlink,test
129222,36753,backlink,train
142284,29999,backlink,train
33777,31010,backlink,test
33777,33437,backlink,test
70587,51828,backlink,test
119926,20448,claimreview_schema,dev
77263,55709,backlink,train
157123,32754,backlink,train
110955,33585,backlink,train
110955,55849,backlink,train
182130,42479,backlink,train
120439,33678,backlink,test
86695,51878,backlink,train
151286,67252,claimreview_schema,test
68689,5250,backlink,train
252927,36952,claimreview_schema,train
131939,21951,backlink,test
18545,69782,claimreview_schema,train
162381,22715,claimreview_schema,train
59888,12172,backlink,train
